"Incident ID","Incident Date",State,"City Or County",Address,"Victims Killed","Victims Injured","Suspects Killed","Suspects Injured","Suspects Arrested",Operations
3292125,"August 21, 2025",Illinois,Matteson,"21450 Main St",1,0,0,0,1,N/A
3297843,"August 21, 2025",Texas,Sunset,N/A,1,0,0,0,0,N/A
3291857,"August 21, 2025",Iowa,Knoxville,"300 block of S Roche St",0,0,1,0,0,N/A
3291965,"August 21, 2025",Nebraska,Alliance,"708 Big Horn Ave",1,0,1,0,0,N/A
3290630,"August 20, 2025",Maryland,"Oxon Hill","5100 block of Indian Head Hwy",1,2,0,0,0,N/A
3292266,"August 20, 2025",Alabama,"Birmingham (Hoover)","1561 Montgomery Hwy",1,0,0,0,0,N/A
3291702,"August 20, 2025",Georgia,Dublin,"200 Riverview Dr",1,0,0,0,0,N/A
3291660,"August 20, 2025",Pennsylvania,Philadelphia,"3100 block of Jasper St",1,1,0,0,0,N/A
3291628,"August 20, 2025",Washington,Seattle,"9635 Des Moines Memorial Dr S",1,0,0,0,0,N/A
3290818,"August 20, 2025",Wisconsin,Milwaukee,"N 40th St and W Clarke St",1,0,0,0,0,N/A
3291615,"August 20, 2025",Florida,"Spring Hill (Weeki Wachee)","Schering St",1,0,0,0,1,N/A
3291042,"August 20, 2025",Florida,"Fort Walton Beach","859 Gibson Rd",1,0,0,0,2,N/A
3291320,"August 20, 2025",Arkansas,"Little Rock","Bragg St and E 15th St",1,0,0,0,1,N/A
3290576,"August 20, 2025",Georgia,Augusta,"1102 New Savannah Rd",1,1,0,0,1,N/A
3290585,"August 20, 2025",Missouri,"Saint Louis","3300 block of Welsberg Dr",0,0,1,0,0,N/A
3292087,"August 20, 2025",Arkansas,"El Dorado","600 block of S Nelson Ave",1,0,0,0,0,N/A
3291969,"August 20, 2025",Nebraska,"Falls City",N/A,1,0,1,0,0,N/A
3291509,"August 20, 2025",Georgia,Hephzibah,"103 Talbot Dr",1,0,0,0,2,N/A
3291381,"August 20, 2025",California,Menifee,"27000 block of Freedom Ln",0,0,1,0,0,N/A
3291436,"August 20, 2025",Mississippi,Southaven,"Burton Ln",1,0,0,0,1,N/A
3290946,"August 20, 2025",Michigan,Inkster,"3100 block of Hickory St",1,0,0,0,0,N/A
3291379,"August 20, 2025",California,Lynwood,"12109 Long Beach Blvd",1,0,0,0,0,N/A
3291704,"August 20, 2025",Georgia,Bremen,"1800  block of Old Ridgeway Rd",1,0,0,0,0,N/A
3291559,"August 20, 2025","North Carolina",Graham,"400 Poplar St",1,0,0,0,1,N/A
3291165,"August 20, 2025",California,Gustine,"4600 block of S Hunt Rd",1,0,0,0,1,N/A
3291962,"August 20, 2025",Missouri,"Saint Louis","5800 block of Pershing Ave",1,0,0,0,1,N/A
3290993,"August 20, 2025",Oklahoma,Lawton,"1002 NW Sheridan Rd",0,0,1,0,0,N/A
3290612,"August 20, 2025",Florida,"North Miami Beach","2020 NE 169th St",1,0,0,0,3,N/A
3291358,"August 20, 2025",Missouri,Potosi,"Furnace Creek Rd",0,0,1,0,0,N/A
3290944,"August 20, 2025",Maryland,Baltimore,"2800 block of Woodbrook Ave",1,0,0,0,0,N/A
3290948,"August 20, 2025",Maryland,Baltimore,"5100 block of Park Heights Ave",1,0,0,0,0,N/A
3291881,"August 20, 2025",California,"Los Angeles",N/A,1,0,0,0,0,N/A
3291879,"August 20, 2025",California,"Los Angeles",N/A,1,0,0,0,0,N/A
3291715,"August 20, 2025",Ohio,Akron,"900 block of Dayton St",1,1,0,0,0,N/A
3291072,"August 20, 2025","North Carolina",Taylorsville,"Never Mountain Rd",1,1,0,0,0,N/A
3290882,"August 20, 2025",Virginia,Richmond,"4000 Midlothian Tpke",0,0,1,0,0,N/A
3293345,"August 20, 2025",California,"Los Angeles",N/A,1,0,0,0,0,N/A
3292069,"August 20, 2025",Arizona,"Bullhead City","1000 block of Holly St",1,0,0,0,1,N/A
3291223,"August 20, 2025",Tennessee,"Johnson City","2412 N Roan St",1,0,0,0,1,N/A
3291167,"August 20, 2025",Texas,Houston,"3415 Cline St",1,0,0,0,1,N/A
3303629,"August 20, 2025",Kentucky,Shelbyville,N/A,1,0,0,0,4,N/A
3290866,"August 19, 2025",Indiana,Gary,"620 S Lake St",1,0,0,0,1,N/A
3290060,"August 19, 2025",Florida,Clearwater,"1538 Illinois Rd",1,0,0,0,1,N/A
3290658,"August 19, 2025",Florida,"Fort Lauderdale (Dania Beach)","17 SW 6th Ave",1,0,0,0,1,N/A
3291100,"August 19, 2025",Kentucky,Lebanon,"600 block of Hourigan Ln",1,0,0,0,1,N/A
3291085,"August 19, 2025","North Carolina",Clinton,"502 Margaret St",1,1,0,0,0,N/A
3290379,"August 19, 2025",Indiana,Indianapolis,"3000 block of E 10th St",1,0,0,0,1,N/A
3290823,"August 19, 2025",Wisconsin,Milwaukee,"N 2nd St and W Wright St",1,0,0,0,0,N/A
3291014,"August 19, 2025",Idaho,Shelley,"E 1300 N and 1100 E Rd",0,1,1,0,0,N/A
3290394,"August 19, 2025",Indiana,Indianapolis,"5421 W 81st St",1,0,0,0,1,N/A
3290154,"August 19, 2025",Michigan,Detroit,"12100 block of Mettetal St",1,0,0,0,0,N/A
3290774,"August 19, 2025",Texas,Houston,"4020 Synott Rd",1,0,0,0,1,N/A
3290652,"August 19, 2025",Florida,Jacksonville,"1701 Lake Shore Blvd",1,0,0,0,1,N/A
3290571,"August 19, 2025",California,Sacramento,"5900 block of 39th St",1,0,0,0,1,N/A
3289927,"August 19, 2025","New Mexico",Albuquerque,"10330 Hotel Ave NE",0,0,1,0,0,N/A
3290720,"August 19, 2025",Maryland,Columbia,"Merriweather Dr and Dove Sail Ln",1,0,0,0,0,N/A
3290717,"August 19, 2025",Pennsylvania,Philadelphia,"600 block of Mountain St",1,1,0,0,0,N/A
3289756,"August 19, 2025",Arizona,Phoenix,"2000 W Northern Ave",0,0,1,0,0,N/A
3290675,"August 19, 2025","North Carolina","Winston Salem (Winston-salem)","300 block of Gregory St SW",1,0,0,0,0,N/A
3291106,"August 19, 2025",Georgia,Dalton,"New Zion Hill Rd SE",1,0,0,0,1,N/A
3290927,"August 19, 2025",Missouri,"Saint Louis","W Florissant Ave and Davidson Ave",1,0,0,0,0,N/A
3290934,"August 19, 2025",Missouri,"Saint Louis","6000 block of N Broadway",1,1,0,0,0,N/A
3291098,"August 19, 2025",Maryland,"Silver Spring","Piney Branch Rd and University Blvd E",1,0,0,0,2,N/A
3290425,"August 19, 2025",Alabama,"Birmingham (Center Point)","713 24th Ave NW",1,0,0,0,0,N/A
3291796,"August 19, 2025",Idaho,"Idaho Falls","166 Clubhouse Circle",0,0,1,0,0,N/A
3290496,"August 19, 2025","West Virginia",Huntington,"537 6th Ave",1,0,0,0,1,N/A
3290507,"August 19, 2025",Tennessee,Memphis,"3463 Wingood Cir",1,1,0,0,0,N/A
3290418,"August 19, 2025",Kentucky,Louisville,"420 S 8th St",1,0,0,0,0,N/A
3289547,"August 18, 2025",Alabama,Huntsville,"4426 Torrance Dr NW",1,0,0,0,1,N/A
3289515,"August 18, 2025",Ohio,Columbus,"6300 block of Ambleside Dr",1,0,0,0,1,N/A
3290808,"August 18, 2025",Georgia,"Lumber City","S Church St",1,0,0,0,2,N/A
3289150,"August 18, 2025",Pennsylvania,Darby,"50 block of S 7th St",1,0,0,0,1,N/A
3289109,"August 18, 2025",Arkansas,"Poplar Grove","300 block of Phillips County Rd",0,0,1,0,0,N/A
3290018,"August 18, 2025",Florida,Deland,"745 N Spring Garden Ave",1,0,0,0,1,N/A
3288988,"August 18, 2025",Connecticut,"New Haven","Ferry St and River St",1,0,0,0,0,N/A
3289690,"August 18, 2025",Louisiana,Shreveport,"Dr Martin Luther King Dr and Audrey Ln",1,0,0,0,4,N/A
3289382,"August 18, 2025",Kansas,Hays,N/A,0,0,1,0,0,N/A
3290109,"August 18, 2025",Michigan,Detroit,"5082 Seneca St",1,2,0,0,0,N/A
3289324,"August 18, 2025","North Carolina",Raleigh,"6625 Lake Hill Dr",0,0,1,0,2,N/A
3291118,"August 18, 2025",Kentucky,Tompkinsville,"Sugar Creek Rd",0,0,1,0,0,N/A
3289885,"August 18, 2025","South Carolina",Union,"5151 Jonesville Lockhart Hwy",0,0,1,0,0,N/A
3290176,"August 18, 2025","North Carolina",Wilson,"3710 Chase Rd",1,0,0,0,1,N/A
3289312,"August 18, 2025",California,"Los Angeles","11600 block of Lou Dillon Ave",1,0,0,0,0,N/A
3304282,"August 18, 2025",California,"Rancho Palos Verdes (Rolling Hills Estates)","3 Anacapa",1,0,0,0,0,N/A
3289283,"August 18, 2025",California,Lancaster,"6300 block of W Ave J-2",1,0,0,0,0,N/A
3289533,"August 18, 2025",Washington,"Federal Way","31821 3rd Ln SW",1,0,0,0,1,N/A
3290129,"August 18, 2025",Michigan,Taylor,"9500 block of Cass St",1,1,0,0,1,N/A
3290864,"August 18, 2025",California,"Apple Valley","10885 Apple Valley Rd",1,0,0,0,0,N/A
3289694,"August 18, 2025",California,Bellflower,"14001 Bellflower Blvd",1,0,0,0,0,N/A
3290090,"August 18, 2025",California,Vallejo,"300 block of Amelia St",2,0,0,0,0,N/A
3289343,"August 18, 2025",California,"Huntington Beach","5921 Skylab Rd",0,1,1,0,0,N/A
3290806,"August 18, 2025",Texas,Houston,"12500 block of Church Rd",1,0,0,0,1,N/A
3289155,"August 18, 2025","New Jersey",Linden,"600 block of Carnegie St",0,1,1,0,0,N/A
3289075,"August 18, 2025",Texas,Lubbock,"1900 block of 44th St",1,0,0,0,0,N/A
3290163,"August 18, 2025",Texas,Houston,"15155 Richmond Ave",1,0,0,0,1,N/A
3291170,"August 18, 2025",Texas,Pasadena,"3271 Shaver St",1,0,0,0,0,N/A
3289782,"August 18, 2025",Georgia,Lavonia,"1 Clubhouse Way",1,0,0,0,1,N/A
3289113,"August 18, 2025",Texas,Dallas,"3130 Lombardy Ln",1,0,0,0,2,N/A
3289070,"August 18, 2025",Texas,Joshua,N/A,0,0,1,0,0,N/A
3289067,"August 18, 2025",Maryland,Baltimore,"2700 block of Manokin St",1,0,0,0,0,N/A
3290614,"August 18, 2025",Arkansas,"El Dorado","1212 N Gray St",1,0,0,0,0,N/A
3290191,"August 18, 2025",Texas,"Fort Worth","4600 block of E Berry St",1,0,0,0,1,N/A
3288898,"August 18, 2025",Illinois,Chicago,"7530 S Stony Island Ave",1,0,0,0,0,N/A
3289750,"August 18, 2025",Georgia,Atlanta,"Bennett St and Peachtree Rd",1,0,0,0,0,N/A
3290274,"August 18, 2025",Illinois,Chicago,"7718 S Kingston Ave",1,0,0,0,0,N/A
3289904,"August 18, 2025",Texas,Houston,"10940 Meadowglen Ln",1,0,1,0,0,N/A
3289956,"August 18, 2025",Virginia,Lynchburg,"1100 block of Rivermont Ave",1,0,0,0,1,N/A
3289831,"August 18, 2025",Idaho,Caldwell,"1612 Blaine St",1,0,0,0,1,N/A
3289683,"August 18, 2025",Florida,Miami,"NW 18th Ave and NW 66th St",1,0,0,0,0,N/A
3289841,"August 18, 2025",Illinois,Springfield,"2200 block of S 14th St",1,2,0,0,0,N/A
3290001,"August 18, 2025",California,Merced,"300 block of W 19th St",1,0,0,0,2,N/A
3289178,"August 18, 2025","South Carolina",Pomaria,"I-26 and SC-773",1,0,0,0,1,N/A
3290040,"August 18, 2025","New Hampshire",Madbury,"14 Moharimet Dr",3,0,1,0,0,N/A
3289583,"August 18, 2025","West Virginia","Mount Carbon","Adena Dr",1,3,1,0,0,N/A
3289567,"August 18, 2025",Kentucky,Harold,"640 KY-680",0,0,1,0,0,N/A
3289248,"August 17, 2025",Pennsylvania,Ellsworth,"24 Walnut St",1,0,0,0,1,N/A
3288802,"August 17, 2025",Maryland,"Takoma Park","6300 block of New Hampshire Ave",1,0,0,0,0,N/A
3288842,"August 17, 2025",Texas,Houston,N/A,1,0,0,0,0,N/A
3288535,"August 17, 2025",Florida,Lutz,"1000 block of Helena St",1,0,0,0,1,N/A
3288476,"August 17, 2025",Missouri,"Kansas City","1520 E 97th St",1,1,0,0,0,N/A
3290217,"August 17, 2025",Texas,Newcastle,"High St",1,0,0,0,1,N/A
3288453,"August 17, 2025","North Carolina",Charlotte,"300 block of Lambeth Dr",1,0,0,0,6,N/A
3289093,"August 17, 2025",Oklahoma,Enid,"600 S Monroe St",1,0,1,0,0,N/A
3288726,"August 17, 2025","New York","Mount Vernon","Broad St and Cross County Pkwy",1,0,0,0,0,N/A
3289660,"August 17, 2025",Tennessee,Chattanooga,"3200 block of Brainerd Rd",1,0,0,0,1,N/A
3288660,"August 17, 2025",Indiana,Indianapolis,"2136 Central Ave",1,0,0,0,0,N/A
3288749,"August 17, 2025",Michigan,Mears,"Fox Rd and N 34th Ave",0,1,1,0,0,N/A
3289314,"August 17, 2025","North Carolina",Fayetteville,"7100 block of Chinoak Dr",1,2,0,0,0,N/A
3289285,"August 17, 2025","New York","New York (Manhattan)","W 173rd St and Amsterdam Ave",0,0,1,0,0,N/A
3295572,"August 17, 2025",California,"Los Angeles",N/A,1,0,0,0,0,N/A
3288468,"August 17, 2025","New Mexico",Albuquerque,"Pauza Dr SW and Colobel Ave SW",0,1,1,0,0,N/A
3289321,"August 17, 2025",Indiana,"South Bend","1500 block of N Pulaski St",1,0,1,0,0,N/A
3289748,"August 17, 2025",Georgia,Conley,"GA-42 and E Conley Rd",1,0,0,0,0,N/A
3290149,"August 17, 2025",Texas,Edinburg,"4513 Fe Dr",1,0,0,0,1,N/A
3290127,"August 17, 2025","New Hampshire",Canaan,"Sawyer Hill Rd",1,0,0,0,0,N/A
3289255,"August 17, 2025",California,"Los Angeles",N/A,1,0,0,0,0,N/A
3288818,"August 17, 2025",Texas,Spring,"23700 block of Pennington Hills Dr",1,0,0,0,1,N/A
3296172,"August 17, 2025",Louisiana,Chatham,"Mt Mariah Church Rd",1,0,0,0,2,N/A
3288398,"August 17, 2025","South Carolina",Loris,"1300 block of Cedar Branch Rd",1,0,0,0,0,N/A
3289189,"August 17, 2025","South Carolina",Columbia,"927 Vista Towers Dr",1,0,0,0,1,N/A
3289334,"August 17, 2025",California,Bakersfield,"300 Panorama Dr",1,0,0,0,1,N/A
3289705,"August 17, 2025",Georgia,Thomson,"400 block of Edgar Cir",1,1,0,0,3,N/A
3289508,"August 17, 2025",Washington,Mattawa,"101 Government Rd",1,0,0,0,2,N/A
3304151,"August 17, 2025",Nevada,"North Las Vegas","3200 block of N Mary Dee Ave",1,0,1,0,1,N/A
3289120,"August 17, 2025",Ohio,Toledo,"Elm St and Moss St",1,0,0,0,1,N/A
3290706,"August 17, 2025",Georgia,Griffin,"749 Carver Rd",1,0,0,0,0,N/A
3288282,"August 17, 2025","New York",Brooklyn,"903 Franklin Ave",1,11,2,0,1,N/A
3288499,"August 17, 2025",Virginia,Richmond,"1700 block of Clarkson Rd",1,3,0,0,0,N/A
3288418,"August 17, 2025",Ohio,Mansfield,"256 S Main St",1,0,0,0,2,N/A
3288880,"August 17, 2025",Missouri,"Saint Louis","1500 block of S 10th St",1,0,0,0,0,N/A
3289726,"August 17, 2025",Illinois,Chicago,"4900 block of W Adams St",1,0,0,0,0,N/A
3288471,"August 17, 2025",Illinois,Chicago,"130 S Lavergne Ave",1,0,0,0,0,N/A
3288463,"August 17, 2025","North Carolina",Durham,"1126 S Hoover Rd",1,0,0,0,0,N/A
3289148,"August 17, 2025",Virginia,Basye,"1700 block of Alum Springs Rd",0,0,1,0,0,N/A
3288357,"August 17, 2025",Connecticut,"New Haven","200 block of College St",1,1,0,0,1,N/A
3289680,"August 17, 2025",Florida,Naples,"1724 41st Terrace SW",1,0,0,0,1,N/A
3288337,"August 17, 2025",Illinois,Chicago,"5800 block of N Mozart St",1,0,0,0,0,N/A
3290409,"August 17, 2025",Oregon,Bly,FS-4510,1,0,0,0,0,N/A
3289760,"August 17, 2025",Georgia,Decatur,"2400 block of Flat Shoals Rd",1,1,0,0,0,N/A
3288572,"August 17, 2025",Georgia,Atlanta,"3658 Buford Hwy NE",1,0,0,0,1,N/A
3288914,"August 17, 2025",Utah,Tremonton,"705 N 200 E",2,1,0,0,1,N/A
3289525,"August 17, 2025",Pennsylvania,Philadelphia,"1500 block of N Gratz St",1,0,0,0,1,N/A
3289700,"August 17, 2025",Florida,Crawfordville,"Bettywood Cir",1,0,0,0,1,N/A
3290521,"August 17, 2025",Mississippi,Prentiss,"84 Young Rd",1,4,0,0,5,N/A
3289265,"August 17, 2025",California,Palmdale,"215th St E and E Ave Q",3,0,0,0,1,N/A
3288949,"August 17, 2025",Virginia,Arlington,"3400 block of Fairfax Dr",1,0,0,0,1,N/A
3288455,"August 16, 2025",Ohio,Cincinnati,"2800 block of Geraldine Dr",1,0,0,0,1,N/A
3289144,"August 16, 2025",Louisiana,"New Orleans","1200 block of Lesseps St",1,0,0,0,1,N/A
3288265,"August 16, 2025",Ohio,Cleveland,"13200 block of Harvard Ave",1,1,0,0,0,N/A
3287983,"August 16, 2025",Minnesota,Moorhead,"1121 Second Ave S",1,0,1,0,0,N/A
3288677,"August 16, 2025",Minnesota,Duluth,"1511 N 9th Ave E",1,0,0,0,1,N/A
3288039,"August 16, 2025",Kentucky,Louisville,"902 Markham Ln",1,0,0,0,1,N/A
3288400,"August 16, 2025","South Carolina",Lamar,"100 block of McLain St",1,0,0,1,1,N/A
3288538,"August 16, 2025",Florida,Tallahassee,"2502 Holton St",1,0,0,0,2,N/A
3289415,"August 16, 2025",Alabama,"Mobile (Prichard)","800 block of Young Ave",1,0,0,0,1,N/A
3288507,"August 16, 2025",Missouri,"Saint Louis","4400 block of Begg Bvld",1,0,0,0,0,N/A
3288754,"August 16, 2025",Texas,Dallas,"7700 Greenway Blvd",1,0,1,0,0,N/A
3288825,"August 16, 2025",Wyoming,Cheyenne,"215 Walterscheid Blvd",1,0,0,0,1,N/A
3287970,"August 16, 2025",Minnesota,"Saint Paul","300 block of Edmund Ave",1,0,0,0,1,N/A
3288355,"August 16, 2025",Texas,Houston,"7400 block of N Main St",1,0,0,0,0,N/A
3289300,"August 16, 2025",California,Rialto,"500 block of E 3rd St",1,1,0,0,0,N/A
3287803,"August 16, 2025",California,"Los Angeles","5000 block of Whittier Blvd",1,2,0,0,0,N/A
3288378,"August 16, 2025",Georgia,Albany,"107 N Mock Rd",1,0,0,0,1,N/A
3288635,"August 16, 2025",California,"Los Angeles","1320 S St Andrews Pl",1,1,1,0,0,N/A
3288628,"August 16, 2025",California,"Los Angeles","8000 block of S Hooper Ave",1,1,0,0,0,N/A
3288059,"August 16, 2025",Texas,"San Antonio","200 block of Dorris St",1,0,0,0,0,N/A
3288061,"August 16, 2025",Texas,"San Antonio","S Calaveras St and Brady Blvd",1,1,0,0,0,N/A
3288479,"August 16, 2025",Kansas,"Kansas City","N 16th St and Washington Blvd",2,1,0,0,1,N/A
3288257,"August 16, 2025",Texas,Laredo,"100 block of W Clark Blvd",1,0,0,0,0,N/A
3289204,"August 16, 2025",Virginia,"Newport News","50 block of Poplar Ave",1,0,0,0,0,N/A
3288045,"August 16, 2025",Virginia,Blackstone,"US-460 and VA-153",0,1,1,0,0,N/A
3288158,"August 16, 2025",California,"Los Angeles","1950 W Slauson Ave",1,0,0,0,0,N/A
3287945,"August 16, 2025","North Carolina","Winston Salem (Winston-salem)","1200 block of E 25th St",1,0,0,0,1,N/A
3288575,"August 16, 2025",Oklahoma,Tulsa,"E 36th St and S Yale Ave",1,1,0,0,2,N/A
3287814,"August 16, 2025",Oklahoma,Fairview,"808 Sylvia St",1,2,1,0,0,N/A
3288494,"August 16, 2025",Virginia,Chesapeake,"2600 block of Harvard Dr",1,0,0,0,1,N/A
3288208,"August 16, 2025",Arkansas,Beebe,"Kamak Dr",1,0,0,0,1,N/A
3288309,"August 16, 2025",Illinois,Batavia,"1200 block of E Wilson St",0,0,1,0,0,N/A
3288219,"August 16, 2025",Texas,Orange,"4030 Sikes Rd",1,0,0,0,1,N/A
3288614,"August 16, 2025",California,Covina,"Peachtree Ln and E Camellia Dr",0,0,1,0,1,N/A
3288474,"August 16, 2025",Illinois,Hampshire,"100 block of High Ave",1,0,0,0,1,N/A
3288450,"August 16, 2025","North Carolina",Alexander,"Old North Carolina 20 Hwy",1,0,0,0,1,N/A
3288657,"August 16, 2025",California,Oakland,"14250 Skyline Blvd",1,0,1,0,0,N/A
3288132,"August 16, 2025",Florida,"Hollywood (Cooper City)","10260 Griffin Rd",0,0,1,0,0,N/A
3288125,"August 16, 2025",Florida,Crestview,"1650 S Ferdon Blvd",0,0,1,0,0,N/A
3288340,"August 16, 2025",Illinois,Chicago,"800 block of W 27th St",1,0,0,0,0,N/A
3289665,"August 16, 2025",Tennessee,Christiana,"Golden Valley Dr",0,0,1,0,0,N/A
3288226,"August 16, 2025",Mississippi,Jackson,"2694 Martin Luther King Jr Dr",1,2,0,0,0,N/A
3289115,"August 16, 2025",Texas,Houston,"3804 Mt Pleasant St",1,1,0,0,1,N/A
3287852,"August 15, 2025",Pennsylvania,"York (West York)","50 S Highland Ave",1,1,0,0,2,N/A
3287579,"August 15, 2025",Ohio,Struthers,"400 block of Spring St",1,0,0,0,0,N/A
3289442,"August 15, 2025",Iowa,Denison,"210 S 17th St",0,0,1,0,0,N/A
3288175,"August 15, 2025",Alabama,Hamilton,"700 block of Stewart Rd",1,1,0,0,1,N/A
3288790,"August 15, 2025",Texas,Pleasanton,"N Mansfield St and Duck St",1,0,0,0,2,N/A
3287563,"August 15, 2025",Ohio,Toledo,"800 block of Colburn St",0,0,1,0,0,N/A
3287456,"August 15, 2025",Florida,Deland,"2744 Botts Landing Rd",1,0,0,0,1,N/A
3288188,"August 15, 2025",Alabama,Monroeville,"George H Preyear Rd",1,0,0,0,0,N/A
3287882,"August 15, 2025",Missouri,"Saint Louis","N Taylor Ave and Garfield Ave",1,0,0,0,0,N/A
3287487,"August 15, 2025",Indiana,Indianapolis,"8400 block of Meadowlark Dr",1,0,0,0,0,N/A
3288709,"August 15, 2025",California,"Los Angeles",N/A,1,0,0,0,0,N/A
3294624,"August 15, 2025",Wisconsin,"Green Bay","I-41 and WI-172",1,0,0,0,1,N/A
3287572,"August 15, 2025","New York",Rochester,"24 Mazda Ter",1,0,0,0,0,N/A
3287920,"August 15, 2025",California,Pleasanton,"4645 Helpert Ct",1,0,0,0,1,N/A
3287913,"August 15, 2025",Hawaii,Paia,"300 Baldwin Avenue",1,0,0,1,1,N/A
3287417,"August 15, 2025",Michigan,Detroit,"16000 block of Eastwood St",1,0,0,0,0,N/A
3287940,"August 15, 2025","North Carolina",Fayetteville,"1900 block of Poplar Dr",1,0,0,0,1,N/A
3287276,"August 15, 2025",Arizona,Phoenix,"S 7th Ave and W Southern Ave",1,0,0,0,1,N/A
3289135,"August 15, 2025","New Jersey",Millville,"E Oak St and N High St",1,0,0,0,3,N/A
3287929,"August 15, 2025",California,Fairfield,"Webster St",1,0,0,0,0,N/A
3287760,"August 15, 2025",Ohio,Columbus,"600 block of Raleigh Dr",1,0,0,0,1,N/A
3287790,"August 15, 2025",California,"Moreno Valley","13000 block of Day St",1,0,0,0,1,N/A
3288117,"August 15, 2025",Illinois,Joliet,"7000 block of Hadrian Dr",0,0,1,0,0,N/A
3288140,"August 15, 2025",Louisiana,Marrero,"573 Ames Blvd",1,0,0,0,0,N/A
3287886,"August 15, 2025","South Carolina",Conway,"1221 16th Ave",1,0,0,0,1,N/A
3287872,"August 15, 2025",Pennsylvania,Philadelphia,"N Woodstock St and W Diamond St",1,0,0,0,0,N/A
3289739,"August 15, 2025",Arizona,Glendale,"N 51st Ave and W Camelback Rd",1,0,0,0,1,N/A
3290683,"August 15, 2025",California,Bakersfield,"2900 block of Edison Hwy",1,0,0,0,0,N/A
3287344,"August 15, 2025",Maine,Windham,"Roosevelt Trail and Landing Rd",1,0,1,0,0,N/A
3287227,"August 15, 2025",Illinois,Robbins,"3700 block of Maxey Ct",1,0,0,0,0,N/A
3287223,"August 15, 2025",Illinois,Chicago,"5100 block of S Wood St",1,0,0,0,0,N/A
3287856,"August 15, 2025",Pennsylvania,Philadelphia,"N Broad St and W GirardAve",0,0,1,0,0,N/A
3288224,"August 15, 2025",Texas,Cypress,"20900 block of Ochre Willow Trl",1,0,0,0,0,N/A
3287692,"August 15, 2025",Texas,Laredo,"W Olive St and Valencia Ave",0,0,1,0,0,N/A
3287568,"August 15, 2025","New York","Staten Island","William Ave and Hylan Blvd",0,0,1,0,0,N/A
3286692,"August 14, 2025",Oklahoma,Tulsa,"1532 E 67th St N",1,0,0,0,1,N/A
3286940,"August 14, 2025",Michigan,Shelby,"4000 block of E Buchanan Rd",1,0,0,0,1,N/A
3287007,"August 14, 2025",Minnesota,Anoka,"3399 Colfax Ave",1,0,0,0,0,N/A
3286744,"August 14, 2025",Colorado,Pueblo,"1600 block of N Spruce St",1,0,0,0,1,N/A
3289377,"August 14, 2025",Indiana,Dillsboro,"11000 block of US-50",1,0,0,0,1,N/A
3286916,"August 14, 2025",California,"Santa Rosa","930 Keegan Dr",0,0,1,0,0,N/A
3287463,"August 14, 2025",Florida,Sanford,"800 Marbella Ln",1,0,0,0,1,N/A
3286796,"August 14, 2025",Alabama,Daphne,"9433 Sable Ct",3,0,1,0,0,N/A
3286752,"August 14, 2025",Florida,Miami,"700 block of NW 155th Ln",1,0,0,0,1,N/A
3289223,"August 14, 2025",Texas,Pecos,"300 block of Co Rd 406",1,0,0,0,1,N/A
3286985,"August 14, 2025",California,Sacramento,"1400 13th Ave",1,0,0,0,1,N/A
3286808,"August 14, 2025",Florida,Tampa,"4201 Kenneth Ct",1,0,0,0,1,N/A
3288009,"August 14, 2025",Indiana,"East Chicago","3612 Superior Ct",1,0,0,0,0,N/A
3287151,"August 14, 2025",Pennsylvania,Philadelphia,"600 block of W Huntingdon St",1,0,0,0,0,N/A
3286708,"August 14, 2025",Kansas,Topeka,"2400 block of SE Bellview Ave",1,1,0,0,0,N/A
3287253,"August 14, 2025",Missouri,"Saint Louis","6100 block of Wagner Ave",1,0,0,0,1,N/A
3291348,"August 14, 2025",Delaware,Claymont,"Balfour Ave",1,0,0,0,0,N/A
3286730,"August 14, 2025",Louisiana,"New Orleans","2100 block of Decatur St",1,0,0,0,1,N/A
3287927,"August 14, 2025",Ohio,Columbus,"1200 block of W Broad St",1,0,0,0,1,N/A
3287981,"August 14, 2025",Colorado,Greeley,"2201 23rd Ave",1,0,0,0,1,N/A
3286661,"August 14, 2025",Oklahoma,"Oklahoma City","SE 21st St and S Byers Ave",1,1,0,0,3,N/A
3287205,"August 14, 2025",Tennessee,Memphis,"1600 block of S Lauderdale St",1,0,0,0,0,N/A
3287210,"August 14, 2025",Texas,Houston,"11016 Tanglehead Ct",1,0,1,0,0,N/A
3287722,"August 14, 2025",Indiana,Aurora,"Texas Gas Rd",1,0,0,0,1,N/A
3286639,"August 14, 2025",Texas,"San Antonio","326 S Flores St",1,0,0,0,1,N/A
3287698,"August 14, 2025",Texas,Lufkin,"3000 block of S 1st St",1,0,0,0,1,N/A
3287630,"August 14, 2025",Texas,Houston,"8210 Bauman Rd",1,0,0,0,0,N/A
3287523,"August 14, 2025",Texas,Houston,"9703 Pine Pass Dr",1,0,1,0,0,N/A
3286438,"August 13, 2025",Georgia,Decatur,"2491 Brentwood Rd",1,0,0,0,0,N/A
3286389,"August 13, 2025",Illinois,Chicago,"6327 S Hamilton Ave",1,0,0,0,0,N/A
3286524,"August 13, 2025",Kentucky,Louisville,"4132 W Broadway",1,0,0,0,0,N/A
3286328,"August 13, 2025",Wisconsin,Milwaukee,"N 42nd St and W Hope Ave",1,0,0,0,1,N/A
3287565,"August 13, 2025",Washington,Toppenish,"200 block of N G St",1,0,0,0,1,N/A
